Audio File,Similar Files
000537.mp3,"000537.mp3:0.00,000539.mp3:41.12,000545.mp3:43.81,003769.mp3:48.46,000949.mp3:55.32"
000492.mp3,"000492.mp3:0.00,000555.mp3:44.10,003760.mp3:47.54,003654.mp3:48.03,003700.mp3:48.17"
000823.mp3,"000823.mp3:0.00,000834.mp3:54.44,000451.mp3:55.18,000822.mp3:56.21,000141.mp3:61.13"
000172.mp3,"000172.mp3:0.00,003984.mp3:29.94,003692.mp3:31.66,000524.mp3:38.86,000760.mp3:40.71"
000919.mp3,"000919.mp3:0.00,003856.mp3:43.42,000948.mp3:44.50,003457.mp3:46.45,003533.mp3:46.72"
000853.mp3,"000853.mp3:0.00,000871.mp3:29.27,000951.mp3:39.90,000986.mp3:59.88,000985.mp3:69.34"
000407.mp3,"000407.mp3:0.00,003648.mp3:35.58,000555.mp3:43.10,000492.mp3:50.52,003700.mp3:60.88"
000134.mp3,"000134.mp3:0.00,003855.mp3:39.90,003499.mp3:43.14,000444.mp3:43.51,003651.mp3:45.89"
000965.mp3,"000965.mp3:0.00,000452.mp3:52.06,000155.mp3:58.02,003934.mp3:63.74,000695.mp3:80.12"
000966.mp3,"000966.mp3:0.00,003958.mp3:32.28,000903.mp3:34.01,003941.mp3:40.35,000421.mp3:40.64"
000960.mp3,"000960.mp3:0.00,003781.mp3:40.94,003782.mp3:46.95,003970.mp3:48.96,000462.mp3:50.12"
000935.mp3,"000935.mp3:0.00,000366.mp3:46.29,003482.mp3:49.71,000328.mp3:52.30,000160.mp3:54.88"
000449.mp3,"000449.mp3:0.00,003779.mp3:49.41,003778.mp3:50.24,003775.mp3:52.19,003452.mp3:52.32"
000403.mp3,"000403.mp3:0.00,003649.mp3:45.93,000431.mp3:47.97,003951.mp3:50.46,003859.mp3:52.11"
000483.mp3,"000483.mp3:0.00,003287.mp3:31.79,003814.mp3:34.55,003624.mp3:47.34,000655.mp3:47.39"
000527.mp3,"000527.mp3:0.00,003697.mp3:26.14,003668.mp3:30.14,003681.mp3:31.01,003354.mp3:32.69"
000396.mp3,"000396.mp3:0.00,000173.mp3:58.06,000178.mp3:66.91,000350.mp3:68.88,003720.mp3:75.09"
000305.mp3,"000305.mp3:0.00,000799.mp3:65.55,000873.mp3:80.33,003382.mp3:96.33,003558.mp3:97.78"
000565.mp3,"000565.mp3:0.00,003468.mp3:26.26,003622.mp3:29.75,003977.mp3:29.91,003662.mp3:31.21"
000619.mp3,"000619.mp3:0.00,003517.mp3:51.94,000622.mp3:52.65,000200.mp3:53.31,003516.mp3:54.72"
000894.mp3,"000894.mp3:0.00,000481.mp3:53.04,000345.mp3:60.16,000715.mp3:69.34,000400.mp3:88.69"
000721.mp3,"000721.mp3:0.00,003440.mp3:40.61,003582.mp3:52.46,000693.mp3:56.87,003981.mp3:57.55"
000944.mp3,"000944.mp3:0.00,000341.mp3:36.32,003772.mp3:43.20,000664.mp3:47.89,000956.mp3:49.17"
000428.mp3,"000428.mp3:0.00,000567.mp3:44.11,000570.mp3:49.72,000639.mp3:57.86,000785.mp3:61.90"
000678.mp3,"000678.mp3:0.00,000671.mp3:28.62,000679.mp3:33.45,000672.mp3:34.20,000509.mp3:37.52"
000735.mp3,"000735.mp3:0.00,000748.mp3:33.94,003808.mp3:110.32,000727.mp3:115.87,003570.mp3:122.11"
000680.mp3,"000680.mp3:0.00,000681.mp3:1.37,000797.mp3:32.36,003954.mp3:48.62,000560.mp3:58.99"
000546.mp3,"000546.mp3:0.00,000538.mp3:27.24,003446.mp3:46.50,000364.mp3:49.18,000878.mp3:49.57"
000792.mp3,"000792.mp3:0.00,000426.mp3:30.67,000842.mp3:38.82,000258.mp3:40.77,003793.mp3:41.59"
000620.mp3,"000620.mp3:0.00,000432.mp3:50.70,003567.mp3:76.14,003955.mp3:77.82,003837.mp3:82.88"
000909.mp3,"000909.mp3:0.00,003403.mp3:55.23,000642.mp3:64.10,000946.mp3:86.98,000971.mp3:86.99"
000953.mp3,"000953.mp3:0.00,003474.mp3:52.00,000753.mp3:52.53,003568.mp3:53.40,000209.mp3:54.53"
000509.mp3,"000509.mp3:0.00,003360.mp3:34.44,003843.mp3:34.46,000678.mp3:37.52,000175.mp3:41.04"
000663.mp3,"000663.mp3:0.00,000343.mp3:69.13,000784.mp3:76.17,003291.mp3:81.64,003566.mp3:85.26"
000351.mp3,"000351.mp3:0.00,003429.mp3:49.32,003271.mp3:74.62,003265.mp3:80.32,000319.mp3:80.38"
000495.mp3,"000495.mp3:0.00,003840.mp3:29.21,003660.mp3:32.75,000251.mp3:34.07,003463.mp3:37.97"
000995.mp3,"000995.mp3:0.00,000999.mp3:83.50,000847.mp3:84.24,000273.mp3:85.50,000965.mp3:103.17"
000412.mp3,"000412.mp3:0.00,003586.mp3:34.46,000644.mp3:44.20,000661.mp3:52.33,003359.mp3:56.39"
000410.mp3,"000410.mp3:0.00,003826.mp3:41.06,000661.mp3:57.98,003586.mp3:63.18,000412.mp3:70.70"
000990.mp3,"000990.mp3:0.00,003356.mp3:39.78,000664.mp3:47.12,000984.mp3:50.12,003772.mp3:53.17"
000293.mp3,"000293.mp3:0.00,000281.mp3:79.75,000700.mp3:87.22,000767.mp3:106.96,000712.mp3:116.67"
000635.mp3,"000635.mp3:0.00,003545.mp3:30.14,000151.mp3:34.87,000656.mp3:40.48,000827.mp3:46.68"
000807.mp3,"000807.mp3:0.00,000793.mp3:49.54,000254.mp3:50.38,003551.mp3:51.54,003658.mp3:62.11"
000879.mp3,"000879.mp3:0.00,003965.mp3:29.41,003495.mp3:35.99,003715.mp3:42.42,000901.mp3:46.31"
000140.mp3,"000140.mp3:0.00,000368.mp3:45.35,000354.mp3:51.37,003518.mp3:52.90,000320.mp3:53.47"
000348.mp3,"000348.mp3:0.00,003727.mp3:57.12,003496.mp3:63.40,000464.mp3:66.23,003520.mp3:67.00"
000330.mp3,"000330.mp3:0.00,003430.mp3:45.59,000723.mp3:46.85,003801.mp3:47.17,000252.mp3:48.00"
000688.mp3,"000688.mp3:0.00,000689.mp3:8.85,003768.mp3:54.23,003966.mp3:59.46,000327.mp3:60.15"
000521.mp3,"000521.mp3:0.00,003651.mp3:32.78,003927.mp3:37.33,000844.mp3:42.47,000843.mp3:43.08"
000196.mp3,"000196.mp3:0.00,000189.mp3:51.56,000886.mp3:71.12,003288.mp3:74.33,003711.mp3:74.75"
000877.mp3,"000877.mp3:0.00,000192.mp3:199.56,000436.mp3:234.43,000362.mp3:235.62,000934.mp3:254.03"
000831.mp3,"000831.mp3:0.00,003717.mp3:28.20,003852.mp3:33.46,000835.mp3:35.28,003933.mp3:35.67"
000544.mp3,"000544.mp3:0.00,000545.mp3:40.21,000539.mp3:48.96,003485.mp3:55.29,000549.mp3:59.99"
000838.mp3,"000838.mp3:0.00,003684.mp3:26.83,003702.mp3:35.59,003891.mp3:38.78,003888.mp3:40.06"
000631.mp3,"000631.mp3:0.00,003572.mp3:80.40,000706.mp3:86.90,000841.mp3:87.03,000864.mp3:97.29"
000387.mp3,"000387.mp3:0.00,000629.mp3:53.89,003775.mp3:61.38,000434.mp3:73.86,003778.mp3:75.21"
000554.mp3,"000554.mp3:0.00,000585.mp3:34.34,003964.mp3:35.45,003464.mp3:38.77,003897.mp3:46.93"
000610.mp3,"000610.mp3:0.00,000208.mp3:37.83,003687.mp3:39.18,003683.mp3:51.07,003584.mp3:52.09"
000951.mp3,"000951.mp3:0.00,000853.mp3:39.90,000871.mp3:53.64,000986.mp3:73.46,000396.mp3:80.23"
000618.mp3,"000618.mp3:0.00,003403.mp3:64.17,000756.mp3:68.80,003409.mp3:70.72,003401.mp3:77.36"
000370.mp3,"000370.mp3:0.00,000366.mp3:35.37,003280.mp3:49.90,003482.mp3:54.15,003368.mp3:56.61"
000464.mp3,"000464.mp3:0.00,003863.mp3:35.66,000941.mp3:39.02,000785.mp3:45.82,000550.mp3:50.35"
000786.mp3,"000786.mp3:0.00,000757.mp3:71.54,000856.mp3:76.44,000704.mp3:77.16,000556.mp3:83.74"
000640.mp3,"000640.mp3:0.00,003923.mp3:40.18,003961.mp3:56.98,003260.mp3:59.79,000327.mp3:62.32"
000345.mp3,"000345.mp3:0.00,000715.mp3:53.03,003631.mp3:54.83,000894.mp3:60.16,000400.mp3:72.02"
000698.mp3,"000698.mp3:0.00,000574.mp3:46.93,000579.mp3:54.26,000474.mp3:55.94,003939.mp3:56.71"
000937.mp3,"000937.mp3:0.00,003817.mp3:56.57,003813.mp3:65.14,003522.mp3:70.83,000145.mp3:74.60"
000759.mp3,"000759.mp3:0.00,000438.mp3:43.02,003892.mp3:43.68,003751.mp3:45.48,000477.mp3:50.16"
000323.mp3,"000323.mp3:0.00,003747.mp3:55.45,003428.mp3:56.39,000988.mp3:63.82,003629.mp3:68.76"
000892.mp3,"000892.mp3:0.00,000248.mp3:58.66,003913.mp3:60.99,000717.mp3:61.65,003908.mp3:72.95"
000332.mp3,"000332.mp3:0.00,000902.mp3:28.35,003732.mp3:47.52,003431.mp3:51.17,000194.mp3:51.27"
000815.mp3,"000815.mp3:0.00,003986.mp3:31.28,000148.mp3:40.90,003983.mp3:44.38,000529.mp3:61.36"
000915.mp3,"000915.mp3:0.00,000923.mp3:48.36,000900.mp3:70.92,000908.mp3:78.96,003259.mp3:86.77"
000819.mp3,"000819.mp3:0.00,000861.mp3:59.64,000747.mp3:61.33,003569.mp3:77.31,000446.mp3:80.18"
000857.mp3,"000857.mp3:0.00,000728.mp3:46.42,000859.mp3:53.24,000731.mp3:66.31,000674.mp3:79.91"
000277.mp3,"000277.mp3:0.00,000916.mp3:60.69,003975.mp3:77.28,003764.mp3:89.55,000458.mp3:102.14"
000778.mp3,"000778.mp3:0.00,000992.mp3:79.81,000954.mp3:80.69,003453.mp3:80.85,003405.mp3:91.27"
000020.mp3,"000020.mp3:0.00,003317.mp3:69.33,000555.mp3:70.30,000003.mp3:71.81,000695.mp3:73.18"
000336.mp3,"000336.mp3:0.00,000319.mp3:59.53,003425.mp3:65.02,000988.mp3:65.76,003747.mp3:66.40"
000604.mp3,"000604.mp3:0.00,000782.mp3:39.41,003876.mp3:53.75,000384.mp3:56.59,003427.mp3:60.07"
000713.mp3,"000713.mp3:0.00,000861.mp3:55.46,000863.mp3:76.44,000446.mp3:78.94,003750.mp3:84.71"
000159.mp3,"000159.mp3:0.00,003492.mp3:35.64,003482.mp3:40.65,000188.mp3:50.67,000160.mp3:56.73"
000185.mp3,"000185.mp3:0.00,000472.mp3:57.59,003813.mp3:65.19,003522.mp3:66.10,003758.mp3:69.11"
000643.mp3,"000643.mp3:0.00,000758.mp3:166.64,003799.mp3:171.91,000938.mp3:211.09,000745.mp3:221.19"
000249.mp3,"000249.mp3:0.00,003377.mp3:55.47,000895.mp3:56.36,003909.mp3:66.97,003628.mp3:69.30"
000607.mp3,"000607.mp3:0.00,000916.mp3:93.40,003975.mp3:96.84,003980.mp3:97.14,000473.mp3:102.65"
000498.mp3,"000498.mp3:0.00,003567.mp3:99.40,000620.mp3:109.06,000939.mp3:112.67,000432.mp3:144.43"
000955.mp3,"000955.mp3:0.00,003861.mp3:47.75,000929.mp3:51.43,000639.mp3:64.01,003938.mp3:64.84"
000426.mp3,"000426.mp3:0.00,000792.mp3:30.67,000258.mp3:35.29,000842.mp3:38.34,003816.mp3:38.75"
000341.mp3,"000341.mp3:0.00,000944.mp3:36.32,000664.mp3:44.52,003498.mp3:48.78,003915.mp3:50.04"
000699.mp3,"000699.mp3:0.00,000696.mp3:89.55,000743.mp3:96.08,003603.mp3:116.45,000393.mp3:122.45"
000149.mp3,"000149.mp3:0.00,000617.mp3:68.11,003266.mp3:69.49,003886.mp3:70.41,003656.mp3:77.76"
000429.mp3,"000429.mp3:0.00,003408.mp3:45.63,000003.mp3:53.50,000318.mp3:55.22,003455.mp3:57.85"
000672.mp3,"000672.mp3:0.00,000671.mp3:28.64,000679.mp3:33.51,000678.mp3:34.20,000236.mp3:40.73"
000645.mp3,"000645.mp3:0.00,003899.mp3:25.09,003479.mp3:28.89,003435.mp3:33.23,003353.mp3:36.89"
000964.mp3,"000964.mp3:0.00,003733.mp3:88.87,000440.mp3:90.71,003394.mp3:91.49,003803.mp3:94.71"
000572.mp3,"000572.mp3:0.00,000950.mp3:25.31,000907.mp3:28.83,000046.mp3:34.20,003358.mp3:43.96"
000497.mp3,"000497.mp3:0.00,000587.mp3:24.41,003894.mp3:37.36,000837.mp3:62.50,000844.mp3:64.37"
000814.mp3,"000814.mp3:0.00,000787.mp3:49.22,003427.mp3:49.91,000782.mp3:52.32,000304.mp3:53.42"
000924.mp3,"000924.mp3:0.00,003259.mp3:54.46,000503.mp3:55.16,000628.mp3:56.16,003262.mp3:56.83"
000593.mp3,"000593.mp3:0.00,003787.mp3:24.15,003844.mp3:33.14,000926.mp3:35.94,003431.mp3:40.82"
000548.mp3,"000548.mp3:0.00,003701.mp3:43.74,003663.mp3:48.76,003832.mp3:54.70,000158.mp3:56.87"
000342.mp3,"000342.mp3:0.00,003935.mp3:23.32,000796.mp3:46.94,003953.mp3:47.66,003895.mp3:49.80"
000579.mp3,"000579.mp3:0.00,000574.mp3:26.21,003939.mp3:34.54,000701.mp3:35.02,000751.mp3:47.73"
000177.mp3,"000177.mp3:0.00,000820.mp3:44.12,000276.mp3:63.38,000282.mp3:87.88,000816.mp3:89.08"
000828.mp3,"000828.mp3:0.00,000830.mp3:28.53,000179.mp3:70.87,003542.mp3:74.86,003541.mp3:76.14"
000469.mp3,"000469.mp3:0.00,000386.mp3:37.70,003594.mp3:39.57,003839.mp3:39.95,000678.mp3:40.34"
000675.mp3,"000675.mp3:0.00,000674.mp3:53.56,000731.mp3:62.15,003575.mp3:63.21,000845.mp3:64.99"
000664.mp3,"000664.mp3:0.00,003356.mp3:35.48,003678.mp3:36.34,000341.mp3:44.52,003772.mp3:46.37"
000408.mp3,"000408.mp3:0.00,000397.mp3:178.99,003807.mp3:181.43,000616.mp3:201.49,000154.mp3:204.43"
000517.mp3,"000517.mp3:0.00,000827.mp3:55.15,000634.mp3:56.63,000635.mp3:62.73,000824.mp3:69.58"
000255.mp3,"000255.mp3:0.00,000173.mp3:42.76,003432.mp3:45.95,000350.mp3:48.55,000491.mp3:52.85"
000162.mp3,"000162.mp3:0.00,003536.mp3:47.71,003538.mp3:54.67,000834.mp3:58.59,003621.mp3:61.32"
000496.mp3,"000496.mp3:0.00,000326.mp3:35.40,003461.mp3:41.54,003277.mp3:41.55,003661.mp3:43.73"
000335.mp3,"000335.mp3:0.00,000539.mp3:46.91,003769.mp3:51.06,000549.mp3:51.52,003771.mp3:51.58"
000471.mp3,"000471.mp3:0.00,003707.mp3:31.77,003357.mp3:42.26,003490.mp3:46.97,000975.mp3:47.52"
000941.mp3,"000941.mp3:0.00,003863.mp3:37.38,000464.mp3:39.02,000550.mp3:50.93,000785.mp3:53.07"
000166.mp3,"000166.mp3:0.00,003847.mp3:41.69,003483.mp3:43.16,003449.mp3:43.58,000340.mp3:46.74"
000458.mp3,"000458.mp3:0.00,003764.mp3:32.65,000254.mp3:43.93,003581.mp3:49.26,003845.mp3:53.41"
000474.mp3,"000474.mp3:0.00,000480.mp3:23.81,000574.mp3:53.30,000698.mp3:55.94,000579.mp3:67.28"
000616.mp3,"000616.mp3:0.00,000798.mp3:92.79,000154.mp3:191.74,000408.mp3:201.49,000397.mp3:213.52"
000661.mp3,"000661.mp3:0.00,000833.mp3:47.39,003586.mp3:49.87,000303.mp3:51.76,000412.mp3:52.33"
000745.mp3,"000745.mp3:0.00,000138.mp3:96.77,000749.mp3:116.01,000758.mp3:123.68,000866.mp3:125.73"
000520.mp3,"000520.mp3:0.00,003719.mp3:20.22,003477.mp3:29.31,003614.mp3:35.11,000983.mp3:35.79"
000331.mp3,"000331.mp3:0.00,000800.mp3:68.90,000400.mp3:88.32,000873.mp3:107.24,000305.mp3:110.29"
000447.mp3,"000447.mp3:0.00,003405.mp3:76.87,000718.mp3:89.04,003654.mp3:96.13,003605.mp3:96.99"
000534.mp3,"000534.mp3:0.00,000541.mp3:43.24,000384.mp3:45.05,003718.mp3:57.40,000623.mp3:61.20"
000762.mp3,"000762.mp3:0.00,003819.mp3:69.35,000588.mp3:71.27,003989.mp3:73.00,003822.mp3:77.25"
000475.mp3,"000475.mp3:0.00,003889.mp3:47.03,003893.mp3:47.98,000501.mp3:48.59,003694.mp3:50.96"
000206.mp3,"000206.mp3:0.00,003274.mp3:63.64,003920.mp3:71.54,000249.mp3:84.27,003711.mp3:84.65"
000338.mp3,"000338.mp3:0.00,000927.mp3:44.36,000932.mp3:49.43,000659.mp3:50.56,003483.mp3:52.55"
000744.mp3,"000744.mp3:0.00,003561.mp3:53.71,000556.mp3:55.66,000730.mp3:62.37,000737.mp3:67.26"
000533.mp3,"000533.mp3:0.00,000144.mp3:53.12,003650.mp3:54.43,000805.mp3:57.45,003648.mp3:61.97"
000161.mp3,"000161.mp3:0.00,000661.mp3:56.49,000339.mp3:64.80,000833.mp3:71.12,000874.mp3:75.96"
000868.mp3,"000868.mp3:0.00,000590.mp3:62.31,000822.mp3:67.59,000451.mp3:67.64,003962.mp3:69.25"
000528.mp3,"000528.mp3:0.00,003689.mp3:26.92,003462.mp3:30.33,000977.mp3:32.71,003459.mp3:38.66"
000684.mp3,"000684.mp3:0.00,000685.mp3:21.30,000360.mp3:32.06,003958.mp3:34.68,003956.mp3:38.20"
000748.mp3,"000748.mp3:0.00,000735.mp3:33.94,000727.mp3:91.64,000750.mp3:108.41,003808.mp3:130.17"
000486.mp3,"000486.mp3:0.00,003820.mp3:54.03,003810.mp3:55.18,000695.mp3:66.09,003408.mp3:78.70"
000912.mp3,"000912.mp3:0.00,000977.mp3:20.33,000405.mp3:42.10,003689.mp3:43.88,003789.mp3:45.96"
000584.mp3,"000584.mp3:0.00,003788.mp3:31.56,003732.mp3:38.11,000442.mp3:44.73,003970.mp3:45.92"
000555.mp3,"000555.mp3:0.00,000407.mp3:43.10,000492.mp3:44.10,003654.mp3:48.44,003648.mp3:57.90"
000201.mp3,"000201.mp3:0.00,000198.mp3:32.92,003800.mp3:33.14,003584.mp3:34.57,000621.mp3:39.83"
000673.mp3,"000673.mp3:0.00,000236.mp3:36.57,003314.mp3:42.09,003470.mp3:42.83,000679.mp3:46.14"
000945.mp3,"000945.mp3:0.00,000621.mp3:38.85,003468.mp3:39.91,000565.mp3:41.30,003977.mp3:43.91"
000979.mp3,"000979.mp3:0.00,000482.mp3:61.71,003679.mp3:62.62,003690.mp3:65.48,000495.mp3:67.63"
000980.mp3,"000980.mp3:0.00,000503.mp3:47.39,003682.mp3:51.52,003752.mp3:58.58,003667.mp3:63.34"
000297.mp3,"000297.mp3:0.00,000294.mp3:75.01,000573.mp3:81.45,000256.mp3:87.49,003554.mp3:91.88"
000256.mp3,"000256.mp3:0.00,000719.mp3:39.10,000439.mp3:39.73,003974.mp3:46.64,003890.mp3:50.11"
000625.mp3,"000625.mp3:0.00,000621.mp3:24.71,003618.mp3:36.27,003619.mp3:36.53,003800.mp3:37.37"
000513.mp3,"000513.mp3:0.00,003373.mp3:35.19,003470.mp3:36.29,003371.mp3:39.31,003594.mp3:46.02"
000718.mp3,"000718.mp3:0.00,003812.mp3:62.77,003405.mp3:63.01,003605.mp3:71.06,003648.mp3:81.63"
000459.mp3,"000459.mp3:0.00,003889.mp3:44.44,003978.mp3:50.09,000703.mp3:50.58,000237.mp3:51.97"
000788.mp3,"000788.mp3:0.00,003953.mp3:34.48,003287.mp3:37.23,003494.mp3:38.51,000796.mp3:40.57"
000730.mp3,"000730.mp3:0.00,000744.mp3:62.37,000786.mp3:84.06,000556.mp3:84.95,000757.mp3:86.17"
000987.mp3,"000987.mp3:0.00,000886.mp3:41.81,003913.mp3:71.59,000248.mp3:73.19,000189.mp3:73.30"
000864.mp3,"000864.mp3:0.00,000841.mp3:38.07,000706.mp3:63.40,000854.mp3:77.21,003572.mp3:94.37"
000570.mp3,"000570.mp3:0.00,000567.mp3:37.81,000470.mp3:42.06,000790.mp3:45.10,000419.mp3:48.02"
000437.mp3,"000437.mp3:0.00,003701.mp3:104.05,000207.mp3:106.92,003663.mp3:111.45,000188.mp3:111.93"
000904.mp3,"000904.mp3:0.00,003377.mp3:60.46,000309.mp3:67.08,000917.mp3:78.62,000481.mp3:83.38"
000150.mp3,"000150.mp3:0.00,000949.mp3:49.67,000591.mp3:59.75,000956.mp3:62.54,000585.mp3:65.59"
000493.mp3,"000493.mp3:0.00,003690.mp3:43.20,000526.mp3:43.85,000507.mp3:45.81,000584.mp3:46.38"
000418.mp3,"000418.mp3:0.00,000213.mp3:46.04,003761.mp3:49.27,000322.mp3:49.93,000425.mp3:50.02"
000356.mp3,"000356.mp3:0.00,000327.mp3:36.02,000659.mp3:52.40,000664.mp3:57.66,003768.mp3:60.89"
000629.mp3,"000629.mp3:0.00,000387.mp3:53.89,003775.mp3:67.94,003778.mp3:71.31,003404.mp3:73.93"
000160.mp3,"000160.mp3:0.00,003482.mp3:45.85,003852.mp3:50.19,003537.mp3:54.65,000935.mp3:54.88"
000590.mp3,"000590.mp3:0.00,003962.mp3:35.35,000451.mp3:38.83,003466.mp3:39.08,003590.mp3:43.57"
000725.mp3,"000725.mp3:0.00,003399.mp3:68.57,003746.mp3:77.69,003447.mp3:86.07,003488.mp3:88.76"
000791.mp3,"000791.mp3:0.00,000795.mp3:42.69,000763.mp3:64.24,000862.mp3:69.85,000855.mp3:73.90"
000882.mp3,"000882.mp3:0.00,000384.mp3:61.17,000988.mp3:65.29,003629.mp3:66.98,003876.mp3:68.49"
000362.mp3,"000362.mp3:0.00,003348.mp3:69.84,000436.mp3:76.39,000934.mp3:79.86,000728.mp3:89.41"
000893.mp3,"000893.mp3:0.00,003918.mp3:84.76,003380.mp3:84.95,003372.mp3:86.34,003903.mp3:90.12"
000281.mp3,"000281.mp3:0.00,000293.mp3:79.75,000395.mp3:101.38,000700.mp3:103.23,003750.mp3:122.05"
000871.mp3,"000871.mp3:0.00,000853.mp3:29.27,000951.mp3:53.64,000986.mp3:59.70,000985.mp3:63.43"
000046.mp3,"000046.mp3:0.00,000572.mp3:34.20,003705.mp3:38.06,003358.mp3:41.37,000405.mp3:43.43"
000850.mp3,"000850.mp3:0.00,000145.mp3:51.08,000676.mp3:52.85,000804.mp3:55.00,000668.mp3:59.84"
000914.mp3,"000914.mp3:0.00,003697.mp3:42.20,000630.mp3:43.16,000655.mp3:47.81,003552.mp3:48.43"
000577.mp3,"000577.mp3:0.00,003352.mp3:26.62,003467.mp3:29.96,003705.mp3:33.68,003783.mp3:34.09"
000870.mp3,"000870.mp3:0.00,000633.mp3:111.23,000317.mp3:112.91,003724.mp3:118.96,000716.mp3:119.24"
000817.mp3,"000817.mp3:0.00,000976.mp3:55.14,003742.mp3:61.91,000412.mp3:62.34,000354.mp3:66.17"
000431.mp3,"000431.mp3:0.00,000781.mp3:42.68,003859.mp3:44.39,000403.mp3:47.97,003936.mp3:52.59"
000711.mp3,"000711.mp3:0.00,000712.mp3:33.23,000767.mp3:61.49,000441.mp3:74.13,000742.mp3:83.24"
000642.mp3,"000642.mp3:0.00,000147.mp3:54.78,000946.mp3:55.33,000971.mp3:55.50,000490.mp3:60.15"
000897.mp3,"000897.mp3:0.00,000735.mp3:172.76,000748.mp3:175.86,000996.mp3:188.69,000727.mp3:190.32"
000468.mp3,"000468.mp3:0.00,003821.mp3:29.36,003822.mp3:48.48,003369.mp3:48.81,003650.mp3:51.74"
000666.mp3,"000666.mp3:0.00,000626.mp3:44.40,000416.mp3:51.18,003502.mp3:60.02,003679.mp3:62.68"
000825.mp3,"000825.mp3:0.00,003985.mp3:84.69,000277.mp3:104.48,000916.mp3:106.72,003975.mp3:106.92"
000648.mp3,"000648.mp3:0.00,003670.mp3:38.04,000655.mp3:38.58,003945.mp3:44.20,003794.mp3:44.21"
000438.mp3,"000438.mp3:0.00,003892.mp3:41.27,000759.mp3:43.02,000477.mp3:51.29,000755.mp3:55.84"
000749.mp3,"000749.mp3:0.00,000866.mp3:69.90,000745.mp3:116.01,000138.mp3:131.76,000758.mp3:213.94"
000151.mp3,"000151.mp3:0.00,003545.mp3:30.04,000656.mp3:33.28,000635.mp3:34.87,003871.mp3:43.75"
000753.mp3,"000753.mp3:0.00,003474.mp3:35.15,003466.mp3:36.52,000764.mp3:42.75,000983.mp3:44.12"
000657.mp3,"000657.mp3:0.00,003585.mp3:32.62,000649.mp3:35.62,003941.mp3:37.42,003473.mp3:40.35"
000209.mp3,"000209.mp3:0.00,003154.mp3:40.14,003827.mp3:41.26,000211.mp3:42.88,003568.mp3:43.34"
000736.mp3,"000736.mp3:0.00,003688.mp3:36.41,003276.mp3:39.92,000226.mp3:43.08,003579.mp3:44.63"
000226.mp3,"000226.mp3:0.00,003440.mp3:34.95,000152.mp3:35.42,003981.mp3:36.40,000136.mp3:43.01"
000737.mp3,"000737.mp3:0.00,000744.mp3:67.26,000556.mp3:74.18,003561.mp3:79.96,000730.mp3:92.20"
000697.mp3,"000697.mp3:0.00,003699.mp3:19.34,003894.mp3:50.67,000837.mp3:51.05,000840.mp3:53.14"
000687.mp3,"000687.mp3:0.00,000686.mp3:9.65,003606.mp3:35.42,000677.mp3:42.09,003320.mp3:50.61"
000587.mp3,"000587.mp3:0.00,000497.mp3:24.41,003894.mp3:49.27,000844.mp3:56.04,000843.mp3:59.82"
000628.mp3,"000628.mp3:0.00,003553.mp3:48.61,000924.mp3:56.16,003259.mp3:56.26,003262.mp3:57.32"
000179.mp3,"000179.mp3:0.00,000406.mp3:55.69,003714.mp3:56.01,003542.mp3:56.83,003867.mp3:57.72"
000605.mp3,"000605.mp3:0.00,003751.mp3:42.07,003499.mp3:51.02,003493.mp3:52.26,000651.mp3:53.89"
000048.mp3,"000048.mp3:0.00,000557.mp3:28.55,003596.mp3:57.76,000564.mp3:61.68,000586.mp3:65.95"
000952.mp3,"000952.mp3:0.00,003825.mp3:66.71,000777.mp3:71.60,003455.mp3:73.34,003290.mp3:84.45"
000889.mp3,"000889.mp3:0.00,003848.mp3:54.86,003739.mp3:69.31,000549.mp3:70.39,003486.mp3:70.53"
000719.mp3,"000719.mp3:0.00,003974.mp3:27.94,003890.mp3:29.26,003987.mp3:38.32,000256.mp3:39.10"
000689.mp3,"000689.mp3:0.00,000688.mp3:8.85,003768.mp3:54.91,003923.mp3:58.84,000327.mp3:62.39"
000487.mp3,"000487.mp3:0.00,003784.mp3:34.40,003715.mp3:42.33,003787.mp3:47.30,003965.mp3:48.80"
000357.mp3,"000357.mp3:0.00,003863.mp3:44.35,000561.mp3:46.73,000464.mp3:57.54,000550.mp3:57.60"
000320.mp3,"000320.mp3:0.00,000368.mp3:30.01,000962.mp3:53.25,000140.mp3:53.47,003914.mp3:56.12"
000476.mp3,"000476.mp3:0.00,003689.mp3:33.25,000405.mp3:44.86,000977.mp3:46.03,003785.mp3:47.98"
000401.mp3,"000401.mp3:0.00,003931.mp3:38.54,000852.mp3:46.24,003672.mp3:53.23,003698.mp3:54.80"
000248.mp3,"000248.mp3:0.00,003908.mp3:39.14,003913.mp3:42.56,000717.mp3:49.18,003909.mp3:51.02"
000465.mp3,"000465.mp3:0.00,003653.mp3:24.15,000005.mp3:35.68,003499.mp3:48.94,000134.mp3:49.30"
000156.mp3,"000156.mp3:0.00,003664.mp3:38.27,000157.mp3:46.94,000339.mp3:53.28,003831.mp3:62.17"
000152.mp3,"000152.mp3:0.00,000257.mp3:28.77,000226.mp3:35.42,003582.mp3:38.21,003440.mp3:40.55"
000310.mp3,"000310.mp3:0.00,003957.mp3:38.44,000463.mp3:45.58,003259.mp3:50.77,003262.mp3:51.23"
